timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T03:41:40.280921,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:41:40.280921,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:41:40.280921,catalogue,0.001,16777216,1,16,0.015625
2026-02-01T03:41:40.280921,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:41:40.280921,front,0.004,75497472,4,72,0.0703125
2026-02-01T03:41:40.280921,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:41:40.280921,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:41:40.280921,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:41:40.280921,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:41:40.280921,rabbitmq,0.067,128974848,67,123,0.1201171875
2026-02-01T03:41:40.280921,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:41:40.280921,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:41:40.280921,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:41:40.280921,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:41:50.384006,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:41:50.384006,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:41:50.384006,catalogue,0.001,16777216,1,16,0.015625
2026-02-01T03:41:50.384006,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:41:50.384006,front,0.004,75497472,4,72,0.0703125
2026-02-01T03:41:50.384006,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:41:50.384006,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:41:50.384006,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:41:50.384006,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:41:50.384006,rabbitmq,0.067,128974848,67,123,0.1201171875
2026-02-01T03:41:50.384006,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:41:50.384006,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:41:50.384006,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:41:50.384006,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:42:00.644899,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:42:00.644899,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:42:00.644899,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:42:00.644899,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:42:00.644899,front,0.005,69206016,5,66,0.064453125
2026-02-01T03:42:00.644899,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:42:00.644899,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:42:00.644899,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:42:00.644899,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:42:00.644899,rabbitmq,0.072,128974848,72,123,0.1201171875
2026-02-01T03:42:00.644899,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:42:00.644899,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:42:00.644899,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:42:00.644899,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:42:10.791042,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:42:10.791042,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:42:10.791042,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:42:10.791042,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:42:10.791042,front,0.005,69206016,5,66,0.064453125
2026-02-01T03:42:10.791042,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:42:10.791042,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:42:10.791042,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:42:10.791042,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:42:10.791042,rabbitmq,0.072,128974848,72,123,0.1201171875
2026-02-01T03:42:10.791042,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:42:10.791042,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:42:10.791042,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:42:10.791042,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:42:20.898985,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:42:20.898985,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:42:20.898985,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:42:20.898985,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:42:20.898985,front,0.005,69206016,5,66,0.064453125
2026-02-01T03:42:20.898985,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:42:20.898985,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:42:20.898985,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:42:20.898985,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:42:20.898985,rabbitmq,0.072,128974848,72,123,0.1201171875
2026-02-01T03:42:20.898985,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:42:20.898985,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:42:20.898985,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:42:20.898985,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:42:31.062158,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:42:31.062158,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:42:31.062158,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:42:31.062158,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:42:31.062158,front,0.005,69206016,5,66,0.064453125
2026-02-01T03:42:31.062158,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:42:31.062158,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:42:31.062158,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:42:31.062158,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:42:31.062158,rabbitmq,0.072,128974848,72,123,0.1201171875
2026-02-01T03:42:31.062158,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:42:31.062158,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:42:31.062158,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:42:31.062158,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:42:41.209913,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:42:41.209913,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:42:41.209913,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:42:41.209913,catalogue,0.001,213909504,1,204,0.19921875
2026-02-01T03:42:41.209913,front,0.005,69206016,5,66,0.064453125
2026-02-01T03:42:41.209913,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:42:41.209913,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:42:41.209913,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:42:41.209913,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:42:41.209913,rabbitmq,0.072,128974848,72,123,0.1201171875
2026-02-01T03:42:41.209913,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:42:41.209913,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:42:41.209913,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:42:41.209913,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:42:51.342453,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:42:51.342453,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:42:51.342453,catalogue,0.002,16777216,2,16,0.015625
