timestamp,container_id,container_name,service_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-02-24T21:59:19.367022,903f8259fc4263722d48c7c4de8df02a86a1e992d84d7cff3806139aecd373e5,docker-compose-carts-db-1,carts-db,0.48,49912217,8178691473,0.61,3628072,5347737,26319257,29360128,25
2026-02-24T21:59:19.367022,ca9e181b5f50e52678a185a1b31d81547d31a5c55d1f4a11a0af4d0eced0475e,docker-compose-catalogue-1,catalogue,0.0,5009047,8178691473,0.06,11848908,14155776,10905190,0,29
2026-02-24T21:59:19.367022,1580cbab975b17d2771216109621c3305479c3f28ac834a07614638c33a60bad,docker-compose-payment-1,payment,0.0,2490368,8178691473,0.03,5836,126,7927234,0,8
2026-02-24T21:59:19.367022,cad6733795d5db4e9d14c1e2ce739a03d5bb8e23470fb6472da5d9ffb28aa6b8,docker-compose-rabbitmq-1,rabbitmq,3.33,118698803,8178691473,1.45,87756,80486,43306188,50380,417
2026-02-24T21:59:19.367022,c484df14cf9555595101fed9083252b3cd2b567a826a04fb6a950245ced177c5,docker-compose-user-db-1,user-db,0.81,36081500,8178691473,0.44,310272,275456,42362470,19713228,19
2026-02-24T21:59:19.367022,22cb0d5864c6e2dd1385233dfc44903591970819d2f4a1eef2c5555ae1592630,docker-compose-catalogue-db-1,catalogue-db,0.15,212546355,8178691473,2.6,1740636,10003415,35861299,13841203,32
2026-02-24T21:59:19.367022,5cd7aa3b9c45ba85c778862afcfa1d65621a7c0ebca6f7162b9dd8fbb75fbfbe,docker-compose-user-1,user,0.0,4858052,8178691473,0.06,281600,307200,9353297,0,30
2026-02-24T21:59:19.367022,e056e055703b3e50e33a476b5cc2294cee18b03c5536329e5270bccd01106bf7,docker-compose-orders-db-1,orders-db,0.49,43264245,8178691473,0.53,314368,442368,20552089,22963814,21
2026-02-24T21:59:19.367022,660e3a83c6c08d30a2a0775de2ecfc85323e2ec44171d0b661e398cdb6bc7b0e,docker-compose-queue-master-1,queue-master,0.22,698351616,8178691473,8.54,85708,82944,20761804,0,51
2026-02-24T21:59:19.367022,67f287b39ebd4e5e0d2d3c035a8c2d6f8e9be96929cad0a1c38c390d207ecb0f,docker-compose-front-end-1,front-end,0.0,69677875,8178691473,0.85,23173529,144703488,31352422,0,21
2026-02-24T21:59:19.367022,0bf13c000e982375740c42dbb4184c1a1f4ae83b659aeb13ab6e30ff9f52e84b,docker-compose-carts-1,carts,0.23,382415667,8178691473,4.68,6228541,4582277,30723276,0,84
2026-02-24T21:59:19.367022,8656ebe60cc49d97d04ebabf7b5f31a285230710121dbbaac4f880e685f01ff2,docker-compose-shipping-1,shipping,0.25,376333926,8178691473,4.6,5539,126,22858956,0,72
2026-02-24T21:59:19.367022,e9bd4023941beabde75e101671ae3fbaab7c25acd1d39521251d28a21bbd1c23,docker-compose-edge-router-1,edge-router,0.02,8876195,8178691473,0.11,149946368,150994944,14470348,0,31
2026-02-24T21:59:19.367022,f8eacc8ae718d74510cdadf203f01b663418694f0b7432d83262e35e339facd2,docker-compose-orders-1,orders,0.21,403177472,8178691473,4.93,447488,309248,40475033,0,74
2026-02-24T21:59:19.367022,d8ca37375dd7630359e05e9c47efadc82552c88bd94b52b4b0d9db1be3cb3976,phca_telegraf,phca_telegraf,0.17,31100764,8178691473,0.38,7700,252,131072000,0,14
2026-02-24T21:59:19.367022,4f632a9c959096a6c33d0cb7bc1ebd8f67e96fa5ec15c4fdfd1df23c494d4779,phca_grafana,phca_grafana,0.6,89894420,8178691473,1.1,22334668,739328,292552704,66794291,20
2026-02-24T21:59:19.367022,09aca02505b85dacf851f8d02eb93c057662f5b3a9c6be596b590d839d87a43f,phca_influxdb,phca_influxdb,0.03,69436702,8178691473,0.85,1111490,19188940,123731968,1237319,26
2026-02-24T21:59:27.074767,903f8259fc4263722d48c7c4de8df02a86a1e992d84d7cff3806139aecd373e5,docker-compose-carts-db-1,carts-db,0.37,49901731,8178691473,0.61,3628072,5347737,26319257,29360128,25
2026-02-24T21:59:27.074767,ca9e181b5f50e52678a185a1b31d81547d31a5c55d1f4a11a0af4d0eced0475e,docker-compose-catalogue-1,catalogue,0.0,5009047,8178691473,0.06,11848908,14155776,10905190,0,29
2026-02-24T21:59:27.074767,1580cbab975b17d2771216109621c3305479c3f28ac834a07614638c33a60bad,docker-compose-payment-1,payment,0.0,2490368,8178691473,0.03,5836,126,7927234,0,8
2026-02-24T21:59:27.074767,cad6733795d5db4e9d14c1e2ce739a03d5bb8e23470fb6472da5d9ffb28aa6b8,docker-compose-rabbitmq-1,rabbitmq,5.65,118174515,8178691473,1.45,87756,80486,43306188,50380,417
2026-02-24T21:59:27.074767,c484df14cf9555595101fed9083252b3cd2b567a826a04fb6a950245ced177c5,docker-compose-user-db-1,user-db,0.59,36343644,8178691473,0.44,310272,275456,42362470,19818086,19
