timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T02:51:45.969169,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:51:45.969169,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:51:45.969169,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:51:45.969169,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:51:45.969169,front,0.002,70254592,2,67,0.0654296875
2026-02-01T02:51:45.969169,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T02:51:45.969169,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:51:45.969169,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:51:45.969169,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:51:45.969169,rabbitmq,0.066,130023424,66,124,0.12109375
2026-02-01T02:51:45.969169,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:51:45.969169,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:51:45.969169,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:51:45.969169,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:51:56.059589,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:51:56.059589,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:51:56.059589,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:51:56.059589,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:51:56.059589,front,0.002,70254592,2,67,0.0654296875
2026-02-01T02:51:56.059589,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T02:51:56.059589,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:51:56.059589,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:51:56.059589,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:51:56.059589,rabbitmq,0.066,130023424,66,124,0.12109375
2026-02-01T02:51:56.059589,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:51:56.059589,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:51:56.059589,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:51:56.059589,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:52:06.143518,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:52:06.143518,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:52:06.143518,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:52:06.143518,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:52:06.143518,front,0.002,70254592,2,67,0.0654296875
2026-02-01T02:52:06.143518,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T02:52:06.143518,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:52:06.143518,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:52:06.143518,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:52:06.143518,rabbitmq,0.066,130023424,66,124,0.12109375
2026-02-01T02:52:06.143518,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:52:06.143518,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:52:06.143518,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:52:06.143518,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:52:16.232071,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:52:16.232071,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:52:16.232071,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:52:16.232071,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:52:16.232071,front,0.002,70254592,2,67,0.0654296875
2026-02-01T02:52:16.232071,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T02:52:16.232071,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:52:16.232071,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:52:16.232071,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:52:16.232071,rabbitmq,0.066,130023424,66,124,0.12109375
2026-02-01T02:52:16.232071,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:52:16.232071,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:52:16.232071,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:52:16.232071,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:52:26.318636,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:52:26.318636,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:52:26.318636,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:52:26.318636,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:52:26.318636,front,0.002,70254592,2,67,0.0654296875
2026-02-01T02:52:26.318636,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T02:52:26.318636,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:52:26.318636,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:52:26.318636,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:52:26.318636,rabbitmq,0.066,130023424,66,124,0.12109375
2026-02-01T02:52:26.318636,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:52:26.318636,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:52:26.318636,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:52:26.318636,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:52:36.394763,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:52:36.394763,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T02:52:36.394763,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:52:36.394763,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:52:36.394763,front,0.002,70254592,2,67,0.0654296875
2026-02-01T02:52:36.394763,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T02:52:36.394763,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:52:36.394763,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:52:36.394763,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:52:36.394763,rabbitmq,0.066,130023424,66,124,0.12109375
2026-02-01T02:52:36.394763,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:52:36.394763,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:52:36.394763,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:52:36.394763,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:52:46.465574,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:52:46.465574,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:52:46.465574,catalogue,0.001,15728640,1,15,0.0146484375
