timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T03:02:25.485251,user,0.001,13631488,1,13,0.0126953125
2026-02-01T03:02:25.485251,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:02:30.573007,carts,0.005,351272960,5,335,0.3271484375
2026-02-01T03:02:30.573007,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T03:02:30.573007,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T03:02:30.573007,catalogue,0.002,211812352,2,202,0.197265625
2026-02-01T03:02:30.573007,front,0.004,66060288,4,63,0.0615234375
2026-02-01T03:02:30.573007,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:02:30.573007,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:02:30.573007,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:02:30.573007,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:02:30.573007,rabbitmq,0.066,128974848,66,123,0.1201171875
2026-02-01T03:02:30.573007,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:02:30.573007,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:02:30.573007,user,0.001,13631488,1,13,0.0126953125
2026-02-01T03:02:30.573007,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:02:35.649312,carts,0.005,351272960,5,335,0.3271484375
2026-02-01T03:02:35.649312,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T03:02:35.649312,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T03:02:35.649312,catalogue,0.002,211812352,2,202,0.197265625
2026-02-01T03:02:35.649312,front,0.004,66060288,4,63,0.0615234375
2026-02-01T03:02:35.649312,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:02:35.649312,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:02:35.649312,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:02:35.649312,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:02:35.649312,rabbitmq,0.066,128974848,66,123,0.1201171875
2026-02-01T03:02:35.649312,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:02:35.649312,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:02:35.649312,user,0.001,13631488,1,13,0.0126953125
2026-02-01T03:02:35.649312,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:02:40.724611,carts,0.005,351272960,5,335,0.3271484375
2026-02-01T03:02:40.724611,carts,0.008,122683392,8,117,0.1142578125
2026-02-01T03:02:40.724611,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T03:02:40.724611,catalogue,0.002,211812352,2,202,0.197265625
2026-02-01T03:02:40.724611,front,0.004,66060288,4,63,0.0615234375
2026-02-01T03:02:40.724611,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:02:40.724611,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:02:40.724611,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:02:40.724611,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:02:40.724611,rabbitmq,0.066,128974848,66,123,0.1201171875
2026-02-01T03:02:40.724611,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:02:40.724611,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:02:40.724611,user,0.001,13631488,1,13,0.0126953125
2026-02-01T03:02:40.724611,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:02:45.808032,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T03:02:45.808032,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T03:02:45.808032,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T03:02:45.808032,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T03:02:45.808032,front,0.003,66060288,3,63,0.0615234375
2026-02-01T03:02:45.808032,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:02:45.808032,orders,0.007,119537664,7,114,0.111328125
2026-02-01T03:02:45.808032,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:02:45.808032,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:02:45.808032,rabbitmq,0.067,128974848,67,123,0.1201171875
2026-02-01T03:02:45.808032,session,0.002,5242880,2,5,0.0048828125
2026-02-01T03:02:45.808032,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:02:45.808032,user,0.001,13631488,1,13,0.0126953125
2026-02-01T03:02:45.808032,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:02:50.885440,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T03:02:50.885440,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T03:02:50.885440,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T03:02:50.885440,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T03:02:50.885440,front,0.003,66060288,3,63,0.0615234375
2026-02-01T03:02:50.885440,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:02:50.885440,orders,0.007,119537664,7,114,0.111328125
2026-02-01T03:02:50.885440,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:02:50.885440,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:02:50.885440,rabbitmq,0.067,128974848,67,123,0.1201171875
2026-02-01T03:02:50.885440,session,0.002,5242880,2,5,0.0048828125
2026-02-01T03:02:50.885440,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:02:50.885440,user,0.001,13631488,1,13,0.0126953125
2026-02-01T03:02:50.885440,user,0.006,48234496,6,46,0.044921875
