timestamp,container_id,container_name,service_name,cpu_percent,memory_usage_bytes,memory_limit_bytes,memory_percent,network_rx_bytes,network_tx_bytes,block_read_bytes,block_write_bytes,pids
2026-02-06T18:19:15.881845,4c28970d63b44411f55715d4324727ec954f39a26a96625fce217ebfa9d4c80d,docker-compose-orders-1,orders,0.1,400975462,8178691473,4.9,65228,42496,21076377,0,74
2026-02-06T18:19:15.881845,39be9bc68ac33568a87f8f70f09f3986cee1f505c62f9d46d0ba402bc791c33a,docker-compose-orders-db-1,orders-db,0.29,33239859,8178691473,0.41,46080,61542,33587,3481272,21
2026-02-06T18:19:15.881845,be68e5e9447492f54ce6f4cecae0b9d952c5bb0a61ff95b554544584ca3f4aca,docker-compose-carts-1,carts,13.39,379479654,8178691473,4.64,11324620,8325693,24536678,0,84
2026-02-06T18:19:15.881845,3df37632fdc594470b9b25afa3f4aa70b4829f09124d8f41602ad9fb271bddb7,docker-compose-carts-db-1,carts-db,1.28,59097743,8178691473,0.72,6459228,9573498,43096473,15414067,25
2026-02-06T18:19:15.881845,d6adfaec05cbd4466afd009bc142cdeab31bf7dd4fbcd919dd7568fd51aef75f,docker-compose-catalogue-1,catalogue,0.91,7754219,8178691473,0.09,22544384,25375539,10265559,0,30
2026-02-06T18:19:15.881845,a5d2bee63cfae605ee510898b9b7f36867ddef3fbde20989cca651bc7ae7a16b,docker-compose-edge-router-1,edge-router,2.12,11649679,8178691473,0.14,294649856,296747008,14470348,0,32
2026-02-06T18:19:15.881845,160abf705cda7d7dbd852997bd7163090a79d863e1c0513270d835eb59460415,docker-compose-catalogue-db-1,catalogue-db,0.48,225234124,8178691473,2.75,3344957,19084083,36490444,308281344,32
2026-02-06T18:19:15.881845,46416a29c418c29a010b90f73fad94e6fe5f0b725210ecad5ed2dd17a7388348,docker-compose-rabbitmq-1,rabbitmq,4.68,117125939,8178691473,1.43,16384,11776,30513561,452608,417
2026-02-06T18:19:15.881845,10aac0766ca57b9403c0de19520aa15fc250e2c58f91079d15caf44093d8fa1a,docker-compose-user-db-1,user-db,0.36,35022438,8178691473,0.43,45568,37888,36175872,2894069,18
2026-02-06T18:19:15.881845,e54edb9d6067c97b477a91ed67ed31880811d7f6aea40fdf30aa1dc8ba63fbe0,docker-compose-shipping-1,shipping,0.09,392272281,8178691473,4.8,4239,126,38482739,0,72
2026-02-06T18:19:15.881845,c24f4f30e07ab4c5127c5c0403e4d3b5605fc1810a7b1d28e43e1a58c31811ae,docker-compose-queue-master-1,queue-master,0.11,716701696,8178691473,8.76,15564,12185,27996979,0,51
2026-02-06T18:19:23.485860,3ef1abcd2ee65b0b9feef5f4bcb67e4a842f5aa9fd40eb9c7f5e2f123d0becbc,phca_telegraf,phca_telegraf,0.13,41680896,8178691473,0.51,2816,252,243269632,239075328,22
2026-02-06T18:19:23.485860,ec56f61c0fb7c0f254f961a77736adf44bdfd9c958b44ceadbfb8ab4ed4d1ac1,phca_grafana,phca_grafana,0.4,89275760,8178691473,1.09,61235,17715,64697139,302080,24
2026-02-06T18:19:23.485860,bc0f1d8340e1a1a1b6587782331acd9c20ca4a5df7652d8a1f01136172e769e9,phca_influxdb,phca_influxdb,0.14,93910466,8178691473,1.15,286720,60620,50751078,150528,29
2026-02-06T18:19:23.485860,b545fb459ea2e789487c3ad565e68b3b09c931ccd3a1722c7bf5d4fd4ec77935,docker-compose-front-end-1,front-end,3.0,102561218,8178691473,1.25,42677043,285212672,30408704,0,21
2026-02-06T18:19:23.485860,c32ce84c916e7d9fd184f7295cf3a9afaf915018bea84387263905cb59899bdc,docker-compose-user-1,user,0.0,4153409,8178691473,0.05,42291,42086,9164554,0,9
2026-02-06T18:19:23.485860,9bef989cb78fc22422269c73085ef35be151cfd167706f4bfc791acdba297f1d,docker-compose-payment-1,payment,0.0,2556428,8178691473,0.03,4628,126,7885291,0,9
2026-02-06T18:19:23.485860,4c28970d63b44411f55715d4324727ec954f39a26a96625fce217ebfa9d4c80d,docker-compose-orders-1,orders,0.12,400975462,8178691473,4.9,65228,42496,21076377,0,74
2026-02-06T18:19:23.485860,39be9bc68ac33568a87f8f70f09f3986cee1f505c62f9d46d0ba402bc791c33a,docker-compose-orders-db-1,orders-db,0.26,33502003,8178691473,0.41,46080,61542,33587,3491758,21
2026-02-06T18:19:23.485860,be68e5e9447492f54ce6f4cecae0b9d952c5bb0a61ff95b554544584ca3f4aca,docker-compose-carts-1,carts,0.57,379584512,8178691473,4.64,11429478,8399093,24536678,0,84
2026-02-06T18:19:23.485860,3df37632fdc594470b9b25afa3f4aa70b4829f09124d8f41602ad9fb271bddb7,docker-compose-carts-db-1,carts-db,0.46,59087257,8178691473,0.72,6522142,9667870,43096473,15414067,25
2026-02-06T18:19:23.485860,d6adfaec05cbd4466afd009bc142cdeab31bf7dd4fbcd919dd7568fd51aef75f,docker-compose-catalogue-1,catalogue,0.39,7741636,8178691473,0.09,22754099,25585254,10265559,0,30
2026-02-06T18:19:23.485860,a5d2bee63cfae605ee510898b9b7f36867ddef3fbde20989cca651bc7ae7a16b,docker-compose-edge-router-1,edge-router,1.63,11649679,8178691473,0.14,296747008,297795584,14470348,0,32
2026-02-06T18:19:23.485860,160abf705cda7d7dbd852997bd7163090a79d863e1c0513270d835eb59460415,docker-compose-catalogue-db-1,catalogue-db,0.32,225234124,8178691473,2.75,3365928,19188940,36490444,308281344,32
2026-02-06T18:19:23.485860,46416a29c418c29a010b90f73fad94e6fe5f0b725210ecad5ed2dd17a7388348,docker-compose-rabbitmq-1,rabbitmq,4.89,117125939,8178691473,1.43,16486,11878,30513561,452608,417
2026-02-06T18:19:23.485860,10aac0766ca57b9403c0de19520aa15fc250e2c58f91079d15caf44093d8fa1a,docker-compose-user-db-1,user-db,0.45,35022438,8178691473,0.43,45772,37990,36175872,2904555,18
2026-02-06T18:19:23.485860,e54edb9d6067c97b477a91ed67ed31880811d7f6aea40fdf30aa1dc8ba63fbe0,docker-compose-shipping-1,shipping,0.14,392272281,8178691473,4.8,4239,126,38482739,0,72
2026-02-06T18:19:23.485860,c24f4f30e07ab4c5127c5c0403e4d3b5605fc1810a7b1d28e43e1a58c31811ae,docker-compose-queue-master-1,queue-master,0.12,716701696,8178691473,8.76,15667,12288,27996979,0,51
2026-02-06T18:19:31.103827,3ef1abcd2ee65b0b9feef5f4bcb67e4a842f5aa9fd40eb9c7f5e2f123d0becbc,phca_telegraf,phca_telegraf,0.07,41680896,8178691473,0.51,2816,252,243269632,239075328,22
2026-02-06T18:19:31.103827,ec56f61c0fb7c0f254f961a77736adf44bdfd9c958b44ceadbfb8ab4ed4d1ac1,phca_grafana,phca_grafana,0.4,89275760,8178691473,1.09,61337,17920,64697139,302080,24
2026-02-06T18:19:31.103827,bc0f1d8340e1a1a1b6587782331acd9c20ca4a5df7652d8a1f01136172e769e9,phca_influxdb,phca_influxdb,0.04,93910466,8178691473,1.15,286720,60825,50751078,150528,29
2026-02-06T18:19:31.103827,b545fb459ea2e789487c3ad565e68b3b09c931ccd3a1722c7bf5d4fd4ec77935,docker-compose-front-end-1,front-end,1.87,101344870,8178691473,1.24,42991616,287309824,30408704,0,21
2026-02-06T18:19:31.103827,c32ce84c916e7d9fd184f7295cf3a9afaf915018bea84387263905cb59899bdc,docker-compose-user-1,user,0.0,4153409,8178691473,0.05,42291,42086,9164554,0,9
2026-02-06T18:19:31.103827,9bef989cb78fc22422269c73085ef35be151cfd167706f4bfc791acdba297f1d,docker-compose-payment-1,payment,0.0,2556428,8178691473,0.03,4628,126,7885291,0,9
2026-02-06T18:19:31.103827,4c28970d63b44411f55715d4324727ec954f39a26a96625fce217ebfa9d4c80d,docker-compose-orders-1,orders,0.14,400975462,8178691473,4.9,65536,42598,21076377,0,74
2026-02-06T18:19:31.103827,39be9bc68ac33568a87f8f70f09f3986cee1f505c62f9d46d0ba402bc791c33a,docker-compose-orders-db-1,orders-db,0.27,33764147,8178691473,0.41,46182,61849,33587,3502243,21
2026-02-06T18:19:31.103827,be68e5e9447492f54ce6f4cecae0b9d952c5bb0a61ff95b554544584ca3f4aca,docker-compose-carts-1,carts,0.36,379794227,8178691473,4.64,11429478,8462008,24536678,0,84
2026-02-06T18:19:31.103827,3df37632fdc594470b9b25afa3f4aa70b4829f09124d8f41602ad9fb271bddb7,docker-compose-carts-db-1,carts-db,0.41,59087257,8178691473,0.72,6564085,9730785,43096473,15623782,25
2026-02-06T18:19:31.103827,d6adfaec05cbd4466afd009bc142cdeab31bf7dd4fbcd919dd7568fd51aef75f,docker-compose-catalogue-1,catalogue,0.25,7761559,8178691473,0.09,22858956,25690112,10265559,0,30
2026-02-06T18:19:31.103827,a5d2bee63cfae605ee510898b9b7f36867ddef3fbde20989cca651bc7ae7a16b,docker-compose-edge-router-1,edge-router,0.77,11628707,8178691473,0.14,298844160,299892736,14470348,0,32
2026-02-06T18:19:31.103827,160abf705cda7d7dbd852997bd7163090a79d863e1c0513270d835eb59460415,docker-compose-catalogue-db-1,catalogue-db,0.24,225234124,8178691473,2.75,3386900,19293798,36490444,308281344,32
2026-02-06T18:19:31.103827,46416a29c418c29a010b90f73fad94e6fe5f0b725210ecad5ed2dd17a7388348,docker-compose-rabbitmq-1,rabbitmq,7.01,117230796,8178691473,1.43,16486,11878,30513561,452608,417
2026-02-06T18:19:31.103827,10aac0766ca57b9403c0de19520aa15fc250e2c58f91079d15caf44093d8fa1a,docker-compose-user-db-1,user-db,0.58,35022438,8178691473,0.43,45772,37990,36175872,2925527,18
2026-02-06T18:19:31.103827,e54edb9d6067c97b477a91ed67ed31880811d7f6aea40fdf30aa1dc8ba63fbe0,docker-compose-shipping-1,shipping,0.11,392272281,8178691473,4.8,4239,126,38482739,0,72
2026-02-06T18:19:31.103827,c24f4f30e07ab4c5127c5c0403e4d3b5605fc1810a7b1d28e43e1a58c31811ae,docker-compose-queue-master-1,queue-master,0.1,716701696,8178691473,8.76,15667,12288,27996979,0,51
2026-02-06T18:19:38.713083,3ef1abcd2ee65b0b9feef5f4bcb67e4a842f5aa9fd40eb9c7f5e2f123d0becbc,phca_telegraf,phca_telegraf,0.17,41691381,8178691473,0.51,2816,252,243269632,239075328,22
2026-02-06T18:19:38.713083,ec56f61c0fb7c0f254f961a77736adf44bdfd9c958b44ceadbfb8ab4ed4d1ac1,phca_grafana,phca_grafana,0.44,89244303,8178691473,1.09,61440,18022,64697139,314368,24
2026-02-06T18:19:38.713083,bc0f1d8340e1a1a1b6587782331acd9c20ca4a5df7652d8a1f01136172e769e9,phca_influxdb,phca_influxdb,0.05,93910466,8178691473,1.15,286720,60825,50751078,150528,29
2026-02-06T18:19:38.713083,b545fb459ea2e789487c3ad565e68b3b09c931ccd3a1722c7bf5d4fd4ec77935,docker-compose-front-end-1,front-end,3.73,102162759,8178691473,1.25,43201331,289406976,30408704,0,21
2026-02-06T18:19:38.713083,c32ce84c916e7d9fd184f7295cf3a9afaf915018bea84387263905cb59899bdc,docker-compose-user-1,user,0.02,4161798,8178691473,0.05,42700,42496,9164554,0,9
2026-02-06T18:19:38.713083,9bef989cb78fc22422269c73085ef35be151cfd167706f4bfc791acdba297f1d,docker-compose-payment-1,payment,0.0,2556428,8178691473,0.03,4628,126,7885291,0,9
2026-02-06T18:19:38.713083,4c28970d63b44411f55715d4324727ec954f39a26a96625fce217ebfa9d4c80d,docker-compose-orders-1,orders,0.13,400975462,8178691473,4.9,65843,42803,21076377,0,74
2026-02-06T18:19:38.713083,39be9bc68ac33568a87f8f70f09f3986cee1f505c62f9d46d0ba402bc791c33a,docker-compose-orders-db-1,orders-db,0.47,33239859,8178691473,0.41,46387,62156,33587,3512729,21
2026-02-06T18:19:38.713083,be68e5e9447492f54ce6f4cecae0b9d952c5bb0a61ff95b554544584ca3f4aca,docker-compose-carts-1,carts,0.46,379794227,8178691473,4.64,11534336,8503951,24536678,0,84
2026-02-06T18:19:38.713083,3df37632fdc594470b9b25afa3f4aa70b4829f09124d8f41602ad9fb271bddb7,docker-compose-carts-db-1,carts-db,0.38,59087257,8178691473,0.72,6606028,9783214,43096473,15728640,25
2026-02-06T18:19:38.713083,d6adfaec05cbd4466afd009bc142cdeab31bf7dd4fbcd919dd7568fd51aef75f,docker-compose-catalogue-1,catalogue,0.6,7757365,8178691473,0.09,23068672,25899827,10265559,0,30
2026-02-06T18:19:38.713083,a5d2bee63cfae605ee510898b9b7f36867ddef3fbde20989cca651bc7ae7a16b,docker-compose-edge-router-1,edge-router,2.22,11649679,8178691473,0.14,299892736,301989888,14470348,0,32
2026-02-06T18:19:38.713083,160abf705cda7d7dbd852997bd7163090a79d863e1c0513270d835eb59460415,docker-compose-catalogue-db-1,catalogue-db,0.51,225234124,8178691473,2.75,3407872,19398656,36490444,308281344,32
2026-02-06T18:19:38.713083,46416a29c418c29a010b90f73fad94e6fe5f0b725210ecad5ed2dd17a7388348,docker-compose-rabbitmq-1,rabbitmq,7.94,117545369,8178691473,1.44,16486,11878,30513561,452608,417
2026-02-06T18:19:38.713083,10aac0766ca57b9403c0de19520aa15fc250e2c58f91079d15caf44093d8fa1a,docker-compose-user-db-1,user-db,0.42,35022438,8178691473,0.43,46080,38400,36175872,2925527,18
2026-02-06T18:19:38.713083,e54edb9d6067c97b477a91ed67ed31880811d7f6aea40fdf30aa1dc8ba63fbe0,docker-compose-shipping-1,shipping,0.1,392272281,8178691473,4.8,4239,126,38482739,0,72
2026-02-06T18:19:38.713083,c24f4f30e07ab4c5127c5c0403e4d3b5605fc1810a7b1d28e43e1a58c31811ae,docker-compose-queue-master-1,queue-master,0.12,716701696,8178691473,8.76,15667,12288,27996979,0,51
2026-02-06T18:19:45.910257,3ef1abcd2ee65b0b9feef5f4bcb67e4a842f5aa9fd40eb9c7f5e2f123d0becbc,phca_telegraf,phca_telegraf,0.08,41680896,8178691473,0.51,2816,252,243269632,239075328,22
2026-02-06T18:19:45.910257,ec56f61c0fb7c0f254f961a77736adf44bdfd9c958b44ceadbfb8ab4ed4d1ac1,phca_grafana,phca_grafana,0.35,89244303,8178691473,1.09,61542,18124,64697139,314368,24
2026-02-06T18:19:45.910257,bc0f1d8340e1a1a1b6587782331acd9c20ca4a5df7652d8a1f01136172e769e9,phca_influxdb,phca_influxdb,0.04,93910466,8178691473,1.15,286720,61235,50751078,150528,29
2026-02-06T18:19:45.910257,b545fb459ea2e789487c3ad565e68b3b09c931ccd3a1722c7bf5d4fd4ec77935,docker-compose-front-end-1,front-end,0.0,101638471,8178691473,1.24,43411046,290455552,30408704,0,21
2026-02-06T18:19:45.910257,c32ce84c916e7d9fd184f7295cf3a9afaf915018bea84387263905cb59899bdc,docker-compose-user-1,user,0.0,4161798,8178691473,0.05,42700,42496,9164554,0,9
2026-02-06T18:19:45.910257,9bef989cb78fc22422269c73085ef35be151cfd167706f4bfc791acdba297f1d,docker-compose-payment-1,payment,0.0,2556428,8178691473,0.03,4628,126,7885291,0,9
2026-02-06T18:19:45.910257,4c28970d63b44411f55715d4324727ec954f39a26a96625fce217ebfa9d4c80d,docker-compose-orders-1,orders,0.12,400975462,8178691473,4.9,66048,43008,21076377,0,74
2026-02-06T18:19:45.910257,39be9bc68ac33568a87f8f70f09f3986cee1f505c62f9d46d0ba402bc791c33a,docker-compose-orders-db-1,orders-db,0.33,33502003,8178691473,0.41,46592,62464,33587,3512729,21
2026-02-06T18:19:45.910257,be68e5e9447492f54ce6f4cecae0b9d952c5bb0a61ff95b554544584ca3f4aca,docker-compose-carts-1,carts,0.12,379584512,8178691473,4.64,11534336,8535408,24536678,0,84
2026-02-06T18:19:45.910257,3df37632fdc594470b9b25afa3f4aa70b4829f09124d8f41602ad9fb271bddb7,docker-compose-carts-db-1,carts-db,0.4,59338915,8178691473,0.73,6616514,9814671,43096473,15728640,25
2026-02-06T18:19:45.910257,d6adfaec05cbd4466afd009bc142cdeab31bf7dd4fbcd919dd7568fd51aef75f,docker-compose-catalogue-1,catalogue,0.0,7741636,8178691473,0.09,23068672,25899827,10265559,0,30
2026-02-06T18:19:45.910257,a5d2bee63cfae605ee510898b9b7f36867ddef3fbde20989cca651bc7ae7a16b,docker-compose-edge-router-1,edge-router,0.01,11062476,8178691473,0.14,300941312,303038464,14470348,0,32
2026-02-06T18:19:45.910257,160abf705cda7d7dbd852997bd7163090a79d863e1c0513270d835eb59460415,docker-compose-catalogue-db-1,catalogue-db,0.06,225234124,8178691473,2.75,3418357,19503513,36490444,308281344,32
2026-02-06T18:19:45.910257,46416a29c418c29a010b90f73fad94e6fe5f0b725210ecad5ed2dd17a7388348,docker-compose-rabbitmq-1,rabbitmq,4.72,117125939,8178691473,1.43,16588,11980,30513561,452608,417
2026-02-06T18:19:45.910257,10aac0766ca57b9403c0de19520aa15fc250e2c58f91079d15caf44093d8fa1a,docker-compose-user-db-1,user-db,0.45,35022438,8178691473,0.43,46080,38400,36175872,2936012,18
2026-02-06T18:19:45.910257,e54edb9d6067c97b477a91ed67ed31880811d7f6aea40fdf30aa1dc8ba63fbe0,docker-compose-shipping-1,shipping,0.1,392272281,8178691473,4.8,4239,126,38482739,0,72
2026-02-06T18:19:45.910257,c24f4f30e07ab4c5127c5c0403e4d3b5605fc1810a7b1d28e43e1a58c31811ae,docker-compose-queue-master-1,queue-master,0.12,716701696,8178691473,8.76,15769,12492,27996979,0,51
2026-02-06T18:19:53.529057,3ef1abcd2ee65b0b9feef5f4bcb67e4a842f5aa9fd40eb9c7f5e2f123d0becbc,phca_telegraf,phca_telegraf,0.08,41701867,8178691473,0.51,2816,252,243269632,239075328,22
2026-02-06T18:19:53.529057,ec56f61c0fb7c0f254f961a77736adf44bdfd9c958b44ceadbfb8ab4ed4d1ac1,phca_grafana,phca_grafana,0.36,89244303,8178691473,1.09,61747,18432,64697139,314368,24
2026-02-06T18:19:53.529057,bc0f1d8340e1a1a1b6587782331acd9c20ca4a5df7652d8a1f01136172e769e9,phca_influxdb,phca_influxdb,0.23,93910466,8178691473,1.15,286720,61235,50751078,150528,29
2026-02-06T18:19:53.529057,b545fb459ea2e789487c3ad565e68b3b09c931ccd3a1722c7bf5d4fd4ec77935,docker-compose-front-end-1,front-end,0.0,101638471,8178691473,1.24,43411046,290455552,30408704,0,21
2026-02-06T18:19:53.529057,c32ce84c916e7d9fd184f7295cf3a9afaf915018bea84387263905cb59899bdc,docker-compose-user-1,user,0.0,4161798,8178691473,0.05,42803,42598,9164554,0,9
2026-02-06T18:19:53.529057,9bef989cb78fc22422269c73085ef35be151cfd167706f4bfc791acdba297f1d,docker-compose-payment-1,payment,0.0,2556428,8178691473,0.03,4628,126,7885291,0,9
2026-02-06T18:19:53.529057,4c28970d63b44411f55715d4324727ec954f39a26a96625fce217ebfa9d4c80d,docker-compose-orders-1,orders,0.14,400975462,8178691473,4.9,66048,43008,21076377,0,74
2026-02-06T18:19:53.529057,39be9bc68ac33568a87f8f70f09f3986cee1f505c62f9d46d0ba402bc791c33a,docker-compose-orders-db-1,orders-db,0.31,33502003,8178691473,0.41,46592,62464,33587,3533701,21
2026-02-06T18:19:53.529057,be68e5e9447492f54ce6f4cecae0b9d952c5bb0a61ff95b554544584ca3f4aca,docker-compose-carts-1,carts,0.2,379584512,8178691473,4.64,11534336,8535408,24536678,0,84
2026-02-06T18:19:53.529057,3df37632fdc594470b9b25afa3f4aa70b4829f09124d8f41602ad9fb271bddb7,docker-compose-carts-db-1,carts-db,0.32,59087257,8178691473,0.72,6616514,9814671,43096473,15728640,25
2026-02-06T18:19:53.529057,d6adfaec05cbd4466afd009bc142cdeab31bf7dd4fbcd919dd7568fd51aef75f,docker-compose-catalogue-1,catalogue,0.01,7741636,8178691473,0.09,23068672,25899827,10265559,0,30
2026-02-06T18:19:53.529057,a5d2bee63cfae605ee510898b9b7f36867ddef3fbde20989cca651bc7ae7a16b,docker-compose-edge-router-1,edge-router,0.04,11051991,8178691473,0.14,300941312,303038464,14470348,0,32
2026-02-06T18:19:53.529057,160abf705cda7d7dbd852997bd7163090a79d863e1c0513270d835eb59460415,docker-compose-catalogue-db-1,catalogue-db,0.08,225234124,8178691473,2.75,3418357,19503513,36490444,308281344,32
2026-02-06T18:19:53.529057,46416a29c418c29a010b90f73fad94e6fe5f0b725210ecad5ed2dd17a7388348,docker-compose-rabbitmq-1,rabbitmq,6.12,117964800,8178691473,1.44,16588,11980,30513561,452608,417
2026-02-06T18:19:53.529057,10aac0766ca57b9403c0de19520aa15fc250e2c58f91079d15caf44093d8fa1a,docker-compose-user-db-1,user-db,0.47,35022438,8178691473,0.43,46284,38502,36175872,2946498,18
2026-02-06T18:19:53.529057,e54edb9d6067c97b477a91ed67ed31880811d7f6aea40fdf30aa1dc8ba63fbe0,docker-compose-shipping-1,shipping,0.14,392272281,8178691473,4.8,4239,126,38482739,0,72
2026-02-06T18:19:53.529057,c24f4f30e07ab4c5127c5c0403e4d3b5605fc1810a7b1d28e43e1a58c31811ae,docker-compose-queue-master-1,queue-master,0.12,716701696,8178691473,8.76,15769,12492,27996979,0,51
