timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T02:56:13.898762,carts,0.003,351272960,3,335,0.3271484375
2026-02-01T02:56:13.898762,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:56:13.898762,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:56:13.898762,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:56:13.898762,front,0.003,66060288,3,63,0.0615234375
2026-02-01T02:56:13.898762,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:56:13.898762,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:56:13.898762,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:56:13.898762,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:56:13.898762,rabbitmq,0.07,128974848,70,123,0.1201171875
2026-02-01T02:56:13.898762,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:56:13.898762,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:56:13.898762,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:56:13.898762,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:56:19.012744,carts,0.003,351272960,3,335,0.3271484375
2026-02-01T02:56:19.012744,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:56:19.012744,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:56:19.012744,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:56:19.012744,front,0.003,66060288,3,63,0.0615234375
2026-02-01T02:56:19.012744,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:56:19.012744,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:56:19.012744,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:56:19.012744,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:56:19.012744,rabbitmq,0.07,128974848,70,123,0.1201171875
2026-02-01T02:56:19.012744,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:56:19.012744,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:56:19.012744,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:56:19.012744,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:56:24.115749,carts,0.003,351272960,3,335,0.3271484375
2026-02-01T02:56:24.115749,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:56:24.115749,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:56:24.115749,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:56:24.115749,front,0.003,66060288,3,63,0.0615234375
2026-02-01T02:56:24.115749,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:56:24.115749,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:56:24.115749,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:56:24.115749,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:56:24.115749,rabbitmq,0.07,128974848,70,123,0.1201171875
2026-02-01T02:56:24.115749,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:56:24.115749,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:56:24.115749,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:56:24.115749,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:56:29.191153,carts,0.003,351272960,3,335,0.3271484375
2026-02-01T02:56:29.191153,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:56:29.191153,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:56:29.191153,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:56:29.191153,front,0.003,66060288,3,63,0.0615234375
2026-02-01T02:56:29.191153,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:56:29.191153,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:56:29.191153,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:56:29.191153,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:56:29.191153,rabbitmq,0.07,128974848,70,123,0.1201171875
2026-02-01T02:56:29.191153,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:56:29.191153,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:56:29.191153,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:56:29.191153,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:56:34.283000,carts,0.003,351272960,3,335,0.3271484375
2026-02-01T02:56:34.283000,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:56:34.283000,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:56:34.283000,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:56:34.283000,front,0.003,66060288,3,63,0.0615234375
2026-02-01T02:56:34.283000,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:56:34.283000,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:56:34.283000,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:56:34.283000,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:56:34.283000,rabbitmq,0.07,128974848,70,123,0.1201171875
2026-02-01T02:56:34.283000,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:56:34.283000,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:56:34.283000,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:56:34.283000,user,0.006,48234496,6,46,0.044921875
2026-02-01T02:56:39.364676,carts,0.003,351272960,3,335,0.3271484375
2026-02-01T02:56:39.364676,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:56:39.364676,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:56:39.364676,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:56:39.364676,front,0.003,66060288,3,63,0.0615234375
2026-02-01T02:56:39.364676,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:56:39.364676,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:56:39.364676,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:56:39.364676,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:56:39.364676,rabbitmq,0.07,128974848,70,123,0.1201171875
2026-02-01T02:56:39.364676,session,0.002,5242880,2,5,0.0048828125
2026-02-01T02:56:39.364676,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T02:56:39.364676,user,0.001,13631488,1,13,0.0126953125
2026-02-01T02:56:39.364676,user,0.006,48234496,6,46,0.044921875
