timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T03:47:30.865917,catalogue,0.006,213909504,6,204,0.19921875
2026-02-01T03:47:30.865917,front,0.066,102760448,66,98,0.095703125
2026-02-01T03:47:30.865917,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:47:30.865917,orders,0.01,119537664,10,114,0.111328125
2026-02-01T03:47:30.865917,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:47:30.865917,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:47:30.865917,rabbitmq,0.079,128974848,79,123,0.1201171875
2026-02-01T03:47:30.865917,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:47:30.865917,shipping,0.003,330301440,3,315,0.3076171875
2026-02-01T03:47:30.865917,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:47:30.865917,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:47:35.948635,carts,0.106,363855872,106,347,0.3388671875
2026-02-01T03:47:35.948635,carts,0.011,125829120,11,120,0.1171875
2026-02-01T03:47:35.948635,catalogue,0.009,16777216,9,16,0.015625
2026-02-01T03:47:35.948635,catalogue,0.006,213909504,6,204,0.19921875
2026-02-01T03:47:35.948635,front,0.066,102760448,66,98,0.095703125
2026-02-01T03:47:35.948635,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:47:35.948635,orders,0.01,119537664,10,114,0.111328125
2026-02-01T03:47:35.948635,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:47:35.948635,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:47:35.948635,rabbitmq,0.079,128974848,79,123,0.1201171875
2026-02-01T03:47:35.948635,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:47:35.948635,shipping,0.003,330301440,3,315,0.3076171875
2026-02-01T03:47:35.948635,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:47:35.948635,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:47:41.092573,carts,0.106,363855872,106,347,0.3388671875
2026-02-01T03:47:41.092573,carts,0.011,125829120,11,120,0.1171875
2026-02-01T03:47:41.092573,catalogue,0.009,16777216,9,16,0.015625
2026-02-01T03:47:41.092573,catalogue,0.006,213909504,6,204,0.19921875
2026-02-01T03:47:41.092573,front,0.066,102760448,66,98,0.095703125
2026-02-01T03:47:41.092573,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:47:41.092573,orders,0.01,119537664,10,114,0.111328125
2026-02-01T03:47:41.092573,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:47:41.092573,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:47:41.092573,rabbitmq,0.079,128974848,79,123,0.1201171875
2026-02-01T03:47:41.092573,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:47:41.092573,shipping,0.003,330301440,3,315,0.3076171875
2026-02-01T03:47:41.092573,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:47:41.092573,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:47:46.270760,carts,0.106,363855872,106,347,0.3388671875
2026-02-01T03:47:46.270760,carts,0.011,125829120,11,120,0.1171875
2026-02-01T03:47:46.270760,catalogue,0.009,16777216,9,16,0.015625
2026-02-01T03:47:46.270760,catalogue,0.006,213909504,6,204,0.19921875
2026-02-01T03:47:46.270760,front,0.066,102760448,66,98,0.095703125
2026-02-01T03:47:46.270760,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:47:46.270760,orders,0.01,119537664,10,114,0.111328125
2026-02-01T03:47:46.270760,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:47:46.270760,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:47:46.270760,rabbitmq,0.079,128974848,79,123,0.1201171875
2026-02-01T03:47:46.270760,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:47:46.270760,shipping,0.003,330301440,3,315,0.3076171875
2026-02-01T03:47:46.270760,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:47:46.270760,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:47:51.456452,carts,0.106,363855872,106,347,0.3388671875
2026-02-01T03:47:51.456452,carts,0.011,125829120,11,120,0.1171875
2026-02-01T03:47:51.456452,catalogue,0.009,16777216,9,16,0.015625
2026-02-01T03:47:51.456452,catalogue,0.006,213909504,6,204,0.19921875
2026-02-01T03:47:51.456452,front,0.066,102760448,66,98,0.095703125
2026-02-01T03:47:51.456452,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:47:51.456452,orders,0.01,119537664,10,114,0.111328125
2026-02-01T03:47:51.456452,payment,0.002,12582912,2,12,0.01171875
2026-02-01T03:47:51.456452,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:47:51.456452,rabbitmq,0.079,128974848,79,123,0.1201171875
2026-02-01T03:47:51.456452,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:47:51.456452,shipping,0.003,330301440,3,315,0.3076171875
2026-02-01T03:47:51.456452,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:47:51.456452,user,0.007,48234496,7,46,0.044921875
2026-02-01T03:47:56.657627,carts,0.03,363855872,30,347,0.3388671875
2026-02-01T03:47:56.657627,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:47:56.657627,catalogue,0.008,16777216,8,16,0.015625
2026-02-01T03:47:56.657627,catalogue,0.005,213909504,5,204,0.19921875
2026-02-01T03:47:56.657627,front,0.057,101711872,57,97,0.0947265625
2026-02-01T03:47:56.657627,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:47:56.657627,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:47:56.657627,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:47:56.657627,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:47:56.657627,rabbitmq,0.071,128974848,71,123,0.1201171875
2026-02-01T03:47:56.657627,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:47:56.657627,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:47:56.657627,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:47:56.657627,user,0.006,47185920,6,45,0.0439453125
2026-02-01T03:48:01.892417,carts,0.03,363855872,30,347,0.3388671875
2026-02-01T03:48:01.892417,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:48:01.892417,catalogue,0.008,16777216,8,16,0.015625
2026-02-01T03:48:01.892417,catalogue,0.005,213909504,5,204,0.19921875
2026-02-01T03:48:01.892417,front,0.057,101711872,57,97,0.0947265625
2026-02-01T03:48:01.892417,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:48:01.892417,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:48:01.892417,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:48:01.892417,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:48:01.892417,rabbitmq,0.071,128974848,71,123,0.1201171875
2026-02-01T03:48:01.892417,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:48:01.892417,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:48:01.892417,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:48:01.892417,user,0.006,47185920,6,45,0.0439453125
2026-02-01T03:48:06.976509,carts,0.03,363855872,30,347,0.3388671875
2026-02-01T03:48:06.976509,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:48:06.976509,catalogue,0.008,16777216,8,16,0.015625
2026-02-01T03:48:06.976509,catalogue,0.005,213909504,5,204,0.19921875
2026-02-01T03:48:06.976509,front,0.057,101711872,57,97,0.0947265625
2026-02-01T03:48:06.976509,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:48:06.976509,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:48:06.976509,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:48:06.976509,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:48:06.976509,rabbitmq,0.071,128974848,71,123,0.1201171875
2026-02-01T03:48:06.976509,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:48:06.976509,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:48:06.976509,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:48:06.976509,user,0.006,47185920,6,45,0.0439453125
2026-02-01T03:48:12.064884,carts,0.03,363855872,30,347,0.3388671875
2026-02-01T03:48:12.064884,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:48:12.064884,catalogue,0.008,16777216,8,16,0.015625
2026-02-01T03:48:12.064884,catalogue,0.005,213909504,5,204,0.19921875
2026-02-01T03:48:12.064884,front,0.057,101711872,57,97,0.0947265625
2026-02-01T03:48:12.064884,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:48:12.064884,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:48:12.064884,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:48:12.064884,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:48:12.064884,rabbitmq,0.071,128974848,71,123,0.1201171875
2026-02-01T03:48:12.064884,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:48:12.064884,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:48:12.064884,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:48:12.064884,user,0.006,47185920,6,45,0.0439453125
2026-02-01T03:48:17.294341,carts,0.03,363855872,30,347,0.3388671875
2026-02-01T03:48:17.294341,carts,0.009,125829120,9,120,0.1171875
2026-02-01T03:48:17.294341,catalogue,0.008,16777216,8,16,0.015625
2026-02-01T03:48:17.294341,catalogue,0.005,213909504,5,204,0.19921875
2026-02-01T03:48:17.294341,front,0.057,101711872,57,97,0.0947265625
2026-02-01T03:48:17.294341,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:48:17.294341,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:48:17.294341,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:48:17.294341,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:48:17.294341,rabbitmq,0.071,128974848,71,123,0.1201171875
2026-02-01T03:48:17.294341,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:48:17.294341,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:48:17.294341,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:48:17.294341,user,0.006,47185920,6,45,0.0439453125
