timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T03:43:11.483960,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:43:11.483960,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:43:11.483960,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:43:11.483960,rabbitmq,0.074,130023424,74,124,0.12109375
2026-02-01T03:43:11.483960,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:43:11.483960,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:43:11.483960,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:43:11.483960,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:43:21.673778,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:43:21.673778,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:43:21.673778,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:43:21.673778,catalogue,0.002,213909504,2,204,0.19921875
2026-02-01T03:43:21.673778,front,0.005,70254592,5,67,0.0654296875
2026-02-01T03:43:21.673778,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:43:21.673778,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:43:21.673778,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:43:21.673778,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:43:21.673778,rabbitmq,0.074,130023424,74,124,0.12109375
2026-02-01T03:43:21.673778,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:43:21.673778,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:43:21.673778,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:43:21.673778,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:43:31.953026,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:43:31.953026,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:43:31.953026,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:43:31.953026,catalogue,0.002,213909504,2,204,0.19921875
2026-02-01T03:43:31.953026,front,0.005,70254592,5,67,0.0654296875
2026-02-01T03:43:31.953026,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:43:31.953026,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:43:31.953026,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:43:31.953026,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:43:31.953026,rabbitmq,0.074,130023424,74,124,0.12109375
2026-02-01T03:43:31.953026,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:43:31.953026,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:43:31.953026,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:43:31.953026,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:43:42.148617,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:43:42.148617,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:43:42.148617,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:43:42.148617,catalogue,0.002,213909504,2,204,0.19921875
2026-02-01T03:43:42.148617,front,0.005,70254592,5,67,0.0654296875
2026-02-01T03:43:42.148617,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:43:42.148617,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:43:42.148617,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:43:42.148617,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:43:42.148617,rabbitmq,0.074,130023424,74,124,0.12109375
2026-02-01T03:43:42.148617,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:43:42.148617,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:43:42.148617,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:43:42.148617,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:43:52.336170,carts,0.003,362807296,3,346,0.337890625
2026-02-01T03:43:52.336170,carts,0.008,125829120,8,120,0.1171875
2026-02-01T03:43:52.336170,catalogue,0.002,16777216,2,16,0.015625
2026-02-01T03:43:52.336170,catalogue,0.002,213909504,2,204,0.19921875
2026-02-01T03:43:52.336170,front,0.005,70254592,5,67,0.0654296875
2026-02-01T03:43:52.336170,orders,0.003,363855872,3,347,0.3388671875
2026-02-01T03:43:52.336170,orders,0.008,119537664,8,114,0.111328125
2026-02-01T03:43:52.336170,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:43:52.336170,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:43:52.336170,rabbitmq,0.074,130023424,74,124,0.12109375
2026-02-01T03:43:52.336170,session,0.003,5242880,3,5,0.0048828125
2026-02-01T03:43:52.336170,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:43:52.336170,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:43:52.336170,user,0.006,48234496,6,46,0.044921875
2026-02-01T03:44:02.490441,carts,0.079,363855872,79,347,0.3388671875
2026-02-01T03:44:02.490441,carts,0.01,125829120,10,120,0.1171875
2026-02-01T03:44:02.490441,catalogue,0.009,16777216,9,16,0.015625
2026-02-01T03:44:02.490441,catalogue,0.006,213909504,6,204,0.19921875
2026-02-01T03:44:02.490441,front,0.062,102760448,62,98,0.095703125
2026-02-01T03:44:02.490441,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T03:44:02.490441,orders,0.009,119537664,9,114,0.111328125
2026-02-01T03:44:02.490441,payment,0.001,12582912,1,12,0.01171875
2026-02-01T03:44:02.490441,queue,0.002,318767104,2,304,0.296875
2026-02-01T03:44:02.490441,rabbitmq,0.073,128974848,73,123,0.1201171875
2026-02-01T03:44:02.490441,session,0.005,5242880,5,5,0.0048828125
2026-02-01T03:44:02.490441,shipping,0.002,330301440,2,315,0.3076171875
2026-02-01T03:44:02.490441,user,0.002,13631488,2,13,0.0126953125
2026-02-01T03:44:02.490441,user,0.006,48234496,6,46,0.044921875
