timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-01T02:51:12.626847,carts,0.002,351272960,2,335,0.3271484375
2026-02-01T02:51:12.626847,carts,0.007,122683392,7,117,0.1142578125
2026-02-01T02:51:12.626847,catalogue,0.001,15728640,1,15,0.0146484375
2026-02-01T02:51:12.626847,catalogue,0.001,211812352,1,202,0.197265625
2026-02-01T02:51:12.626847,front,0.003,68157440,3,65,0.0634765625
2026-02-01T02:51:12.626847,orders,0.002,363855872,2,347,0.3388671875
2026-02-01T02:51:12.626847,orders,0.007,119537664,7,114,0.111328125
2026-02-01T02:51:12.626847,payment,0.001,12582912,1,12,0.01171875
2026-02-01T02:51:12.626847,queue,0.002,318767104,2,304,0.296875
2026-02-01T02:51:12.626847,rabbitmq,0.06,128974848,60,123,0.1201171875
2026-02-01T02:51:12.626847,session,0.003,5242880,3,5,0.0048828125
2026-02-01T02:51:12.626847,shipping,0.003,330301440,3,315,0.3076171875
2026-02-01T02:51:12.626847,user,0.001,12582912,1,12,0.01171875
2026-02-01T02:51:12.626847,user,0.006,48234496,6,46,0.044921875
