timestamp,service_name,cpu_cores,memory_bytes,cpu_millicores,memory_mb,memory_gb
2026-02-07T16:37:31.240596,carts,0.009,174063616,9,166,0.162109375
2026-02-07T16:37:31.240596,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:37:31.240596,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:37:31.240596,front,0.003,79691776,3,76,0.07421875
2026-02-07T16:37:31.240596,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:37:31.240596,orders,0.009,153092096,9,146,0.142578125
2026-02-07T16:37:31.240596,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:37:31.240596,queue,0.005,319815680,5,305,0.2978515625
2026-02-07T16:37:31.240596,rabbitmq,0.085,150994944,85,144,0.140625
2026-02-07T16:37:31.240596,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:37:31.240596,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:37:31.240596,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:37:31.240596,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:37:41.339932,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:37:41.339932,carts,0.009,174063616,9,166,0.162109375
2026-02-07T16:37:41.339932,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:37:41.339932,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:37:41.339932,front,0.003,79691776,3,76,0.07421875
2026-02-07T16:37:41.339932,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:37:41.339932,orders,0.009,153092096,9,146,0.142578125
2026-02-07T16:37:41.339932,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:37:41.339932,queue,0.005,319815680,5,305,0.2978515625
2026-02-07T16:37:41.339932,rabbitmq,0.085,150994944,85,144,0.140625
2026-02-07T16:37:41.339932,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:37:41.339932,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:37:41.339932,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:37:41.339932,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:37:51.423395,carts,0.004,362807296,4,346,0.337890625
2026-02-07T16:37:51.423395,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:37:51.423395,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:37:51.423395,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:37:51.423395,front,0.003,78643200,3,75,0.0732421875
2026-02-07T16:37:51.423395,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:37:51.423395,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:37:51.423395,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:37:51.423395,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:37:51.423395,rabbitmq,0.078,150994944,78,144,0.140625
2026-02-07T16:37:51.423395,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:37:51.423395,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:37:51.423395,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:37:51.423395,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:38:01.509263,carts,0.004,362807296,4,346,0.337890625
2026-02-07T16:38:01.509263,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:38:01.509263,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:38:01.509263,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:38:01.509263,front,0.003,78643200,3,75,0.0732421875
2026-02-07T16:38:01.509263,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:38:01.509263,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:38:01.509263,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:38:01.509263,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:38:01.509263,rabbitmq,0.078,150994944,78,144,0.140625
2026-02-07T16:38:01.509263,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:38:01.509263,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:38:01.509263,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:38:01.509263,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:38:11.588566,carts,0.004,362807296,4,346,0.337890625
2026-02-07T16:38:11.588566,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:38:11.588566,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:38:11.588566,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:38:11.588566,front,0.003,78643200,3,75,0.0732421875
2026-02-07T16:38:11.588566,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:38:11.588566,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:38:11.588566,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:38:11.588566,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:38:11.588566,rabbitmq,0.078,150994944,78,144,0.140625
2026-02-07T16:38:11.588566,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:38:11.588566,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:38:11.588566,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:38:11.588566,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:38:21.698681,carts,0.004,362807296,4,346,0.337890625
2026-02-07T16:38:21.698681,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:38:21.698681,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:38:21.698681,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:38:21.698681,front,0.003,78643200,3,75,0.0732421875
2026-02-07T16:38:21.698681,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:38:21.698681,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:38:21.698681,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:38:21.698681,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:38:21.698681,rabbitmq,0.078,150994944,78,144,0.140625
2026-02-07T16:38:21.698681,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:38:21.698681,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:38:21.698681,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:38:21.698681,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:38:31.814001,carts,0.004,362807296,4,346,0.337890625
2026-02-07T16:38:31.814001,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:38:31.814001,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:38:31.814001,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:38:31.814001,front,0.003,78643200,3,75,0.0732421875
2026-02-07T16:38:31.814001,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:38:31.814001,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:38:31.814001,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:38:31.814001,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:38:31.814001,rabbitmq,0.078,150994944,78,144,0.140625
2026-02-07T16:38:31.814001,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:38:31.814001,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:38:31.814001,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:38:31.814001,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:38:41.896031,carts,0.004,362807296,4,346,0.337890625
2026-02-07T16:38:41.896031,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:38:41.896031,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:38:41.896031,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:38:41.896031,front,0.003,78643200,3,75,0.0732421875
2026-02-07T16:38:41.896031,orders,0.003,389021696,3,371,0.3623046875
2026-02-07T16:38:41.896031,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:38:41.896031,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:38:41.896031,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:38:41.896031,rabbitmq,0.078,150994944,78,144,0.140625
2026-02-07T16:38:41.896031,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:38:41.896031,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:38:41.896031,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:38:41.896031,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:38:52.014800,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:38:52.014800,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:38:52.014800,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:38:52.014800,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:38:52.014800,front,0.002,79691776,2,76,0.07421875
2026-02-07T16:38:52.014800,orders,0.004,387973120,4,370,0.361328125
2026-02-07T16:38:52.014800,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:38:52.014800,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:38:52.014800,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:38:52.014800,rabbitmq,0.072,150994944,72,144,0.140625
2026-02-07T16:38:52.014800,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:38:52.014800,shipping,0.002,351272960,2,335,0.3271484375
2026-02-07T16:38:52.014800,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:38:52.014800,user,0.006,56623104,6,54,0.052734375
2026-02-07T16:39:02.119810,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:39:02.119810,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:39:02.119810,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:39:02.119810,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:39:02.119810,front,0.002,79691776,2,76,0.07421875
2026-02-07T16:39:02.119810,orders,0.004,387973120,4,370,0.361328125
2026-02-07T16:39:02.119810,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:39:02.119810,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:39:02.119810,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:39:02.119810,rabbitmq,0.072,150994944,72,144,0.140625
2026-02-07T16:39:02.119810,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:39:02.119810,shipping,0.002,351272960,2,335,0.3271484375
2026-02-07T16:39:02.119810,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:39:02.119810,user,0.006,56623104,6,54,0.052734375
2026-02-07T16:39:12.210321,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:39:12.210321,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:39:12.210321,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:39:12.210321,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:39:12.210321,front,0.002,79691776,2,76,0.07421875
2026-02-07T16:39:12.210321,orders,0.004,387973120,4,370,0.361328125
2026-02-07T16:39:12.210321,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:39:12.210321,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:39:12.210321,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:39:12.210321,rabbitmq,0.072,150994944,72,144,0.140625
2026-02-07T16:39:12.210321,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:39:12.210321,shipping,0.002,351272960,2,335,0.3271484375
2026-02-07T16:39:12.210321,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:39:12.210321,user,0.006,56623104,6,54,0.052734375
2026-02-07T16:39:22.310316,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:39:22.310316,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:39:22.310316,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:39:22.310316,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:39:22.310316,front,0.002,79691776,2,76,0.07421875
2026-02-07T16:39:22.310316,orders,0.004,387973120,4,370,0.361328125
2026-02-07T16:39:22.310316,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:39:22.310316,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:39:22.310316,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:39:22.310316,rabbitmq,0.072,150994944,72,144,0.140625
2026-02-07T16:39:22.310316,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:39:22.310316,shipping,0.002,351272960,2,335,0.3271484375
2026-02-07T16:39:22.310316,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:39:22.310316,user,0.006,56623104,6,54,0.052734375
2026-02-07T16:39:32.418577,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:39:32.418577,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:39:32.418577,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:39:32.418577,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:39:32.418577,front,0.002,79691776,2,76,0.07421875
2026-02-07T16:39:32.418577,orders,0.004,387973120,4,370,0.361328125
2026-02-07T16:39:32.418577,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:39:32.418577,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:39:32.418577,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:39:32.418577,rabbitmq,0.072,150994944,72,144,0.140625
2026-02-07T16:39:32.418577,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:39:32.418577,shipping,0.002,351272960,2,335,0.3271484375
2026-02-07T16:39:32.418577,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:39:32.418577,user,0.006,56623104,6,54,0.052734375
2026-02-07T16:39:42.509187,carts,0.002,362807296,2,346,0.337890625
2026-02-07T16:39:42.509187,carts,0.008,174063616,8,166,0.162109375
2026-02-07T16:39:42.509187,catalogue,0.001,16777216,1,16,0.015625
2026-02-07T16:39:42.509187,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:39:42.509187,front,0.002,79691776,2,76,0.07421875
2026-02-07T16:39:42.509187,orders,0.004,387973120,4,370,0.361328125
2026-02-07T16:39:42.509187,orders,0.008,153092096,8,146,0.142578125
2026-02-07T16:39:42.509187,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:39:42.509187,queue,0.002,319815680,2,305,0.2978515625
2026-02-07T16:39:42.509187,rabbitmq,0.072,150994944,72,144,0.140625
2026-02-07T16:39:42.509187,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:39:42.509187,shipping,0.002,351272960,2,335,0.3271484375
2026-02-07T16:39:42.509187,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:39:42.509187,user,0.006,56623104,6,54,0.052734375
2026-02-07T16:39:52.641425,carts,0.003,362807296,3,346,0.337890625
2026-02-07T16:39:52.641425,carts,0.01,174063616,10,166,0.162109375
2026-02-07T16:39:52.641425,catalogue,0.002,16777216,2,16,0.015625
2026-02-07T16:39:52.641425,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:39:52.641425,front,0.003,80740352,3,77,0.0751953125
2026-02-07T16:39:52.641425,orders,0.003,387973120,3,370,0.361328125
2026-02-07T16:39:52.641425,orders,0.01,153092096,10,146,0.142578125
2026-02-07T16:39:52.641425,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:39:52.641425,queue,0.003,319815680,3,305,0.2978515625
2026-02-07T16:39:52.641425,rabbitmq,0.087,152043520,87,145,0.1416015625
2026-02-07T16:39:52.641425,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:39:52.641425,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:39:52.641425,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:39:52.641425,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:40:02.764777,carts,0.003,362807296,3,346,0.337890625
2026-02-07T16:40:02.764777,carts,0.01,174063616,10,166,0.162109375
2026-02-07T16:40:02.764777,catalogue,0.002,16777216,2,16,0.015625
2026-02-07T16:40:02.764777,catalogue,0.001,236978176,1,226,0.220703125
2026-02-07T16:40:02.764777,front,0.003,80740352,3,77,0.0751953125
2026-02-07T16:40:02.764777,orders,0.003,387973120,3,370,0.361328125
2026-02-07T16:40:02.764777,orders,0.01,153092096,10,146,0.142578125
2026-02-07T16:40:02.764777,payment,0.001,15728640,1,15,0.0146484375
2026-02-07T16:40:02.764777,queue,0.003,319815680,3,305,0.2978515625
2026-02-07T16:40:02.764777,rabbitmq,0.087,152043520,87,145,0.1416015625
2026-02-07T16:40:02.764777,session,0.003,18874368,3,18,0.017578125
2026-02-07T16:40:02.764777,shipping,0.003,351272960,3,335,0.3271484375
2026-02-07T16:40:02.764777,user,0.002,15728640,2,15,0.0146484375
2026-02-07T16:40:02.764777,user,0.007,56623104,7,54,0.052734375
2026-02-07T16:40:12.875496,carts,0.003,362807296,3,346,0.337890625
